290,Friends and Friendship ,Logan Pearsall Smith,We need new friends. Some of us are cannibals who have eaten their old friends up; others must have ever-renewed audiences before whom to re-enact an ideal version of their lives.
291,Friends and Friendship ,Henry Adams,"Friendship needs a certain parallelism of life, a community of thought, a rivalry of aim."
292,Friends and Friendship ,Joseph Joubert,"When my friends lack an eye, I look at them in profile."
293,Friends and Friendship ,Joseph Conrad,"As in political, so in literary action, a man wins friends for himself mostly by the passion of his prejudices."
294,Friends and Friendship ,Marshall de Villars,God save me from my friends - I can protect myself from my enemies.
295,Friends and Friendship ,Robert C. Edwards,Never exaggerate your faults; your friends will attend to that.
296,Friends and Friendship ,Logan Pearsall Smith,Don't tell your friends their social faults; they will cure the fault and never forgive you.
297,Friends and Friendship ,Bible,Iron sharpeneth man; so a man sharpeneth the countenance of his friend.
298,Friends and Friendship ,George Jean Nathan,Love demands infinitely less than friendship.
299,Friends and Friendship ,George Santayana,Friendship is almost always the union of a part of one mind with a part of another; people are friends in spots.
300,Friends and Friendship ,John Gay,"Who friendship with a knave hath made, Is judged a partner in the trade."
301,Friends and Friendship ,Jacques Delille,"Chance makes our parents, but choice makes our friends."
302,Friends and Friendship ,Bertrand Russell,"If we were all given by magic the power to read each other's thoughts, I suppose the first effect would be to dissolve all friendships."
303,Friends and Friendship ,Paramahansa Yogananda,"There is a magnet in your heart that will attract true friends. That magnet is unselfishness, thinking of others first . . . when you learn to live for others, they will live for you."
304,Friends and Friendship ,Charles Caleb Colton,"Never join with your friend when he abuses his horse or his wife unless the one is to be sold, and the other to be buried."
305,Realistic Expectations ,Lisa Gardiner,Expect nothing and life will be velvet.
306,Realistic Expectations ,May Sarton,"What is destructive is impatience, haste, expecting too much too fast."
307,Realistic Expectations ,Mignon McLaughlin,No one has ever loved anyone the way everyone wants to be loved.
308,Realistic Expectations ,Bruce Barton,"If you expect perfection from other people, your whole life is a series of disappointments, grumbling and complaints. If, on the contrary, you pitch your expectations low, taking folks as the inefficient creatures which they are, you are frequently surprised by having them perform better than you had hoped."
309,Realistic Expectations ,Margaret Deland,A pint can't hold a quart-if it holds a pint it is doing all that can be expected of it.
310,Realistic Expectations ,George Eliot,Truth has rough flavors if we bite it through.
311,Realistic Expectations ,L. M. Montgomery,What had seemed easy in imagination was rather hard in reality.
312,Realistic Expectations ,Eleanor Roosevelt,"You can't move so fast that you try to change [a situation] faster than people can accept it. That doesn't mean you do nothing, but it means that you do the things that need to be done according to priority."
313,Realistic Expectations ,Italian proverb,He that will have a perfect brother must resign himself to remaining brotherless.
314,Realistic Expectations ,Elizabeth Bowen,"Who ever is adequate? We all create situations which others can't live up to, then break our hearts at them because they don't."
315,Realistic Expectations ,Lucius Annaeus Seneca,It is a rough road that leads to the heights of greatness.
316,Realistic Expectations ,Letty Cottin Pogrebin,"Friendships aren't perfect, and yet they are very precious. For me, not expecting perfection all in one place was a great release."
317,Realistic Expectations ,Marcelene Cox,The way to achieve happiness is to have a high standard for yourself and a medium one for everyone else.
318,Realistic Expectations ,George Santayana,Life is not a spectacle or a feast; it is a predicament.
319,Realistic Expectations ,Flannery O'Connor,"To expect too much is to have a sentimental view of life, and this is a softness that ends in bitterness."
320,Realistic Expectations ,Madeleine L'Engle,"Because you're not what I would have you be, I blind myself to who, in truth, you are."
321,Realistic Expectations ,Eleanor Roosevelt,No one from the beginning of time has had security.
322,Realistic Expectations ,Euripides,No one is happy all his life long.
323,Realistic Expectations ,Marcus Aurelius,Vex not thy spirit at the course of things; they heed not thy vexation. How ludicrous and outlandish is astonishment at anything that may happen in life.
324,Realistic Expectations ,Ludwig Lewisohn,"There are philosophies which are unendurable not because men are cowards, but because they are men."
325,Realistic Expectations ,Herbert Hoover,When I decided to go into politics I weighed the cost: I would get criticism. But I went ahead. So when the virulent criticism came I wasn't surprised. I was better able to handle it.
326,Realistic Expectations ,Abigail Van Buren,"If you want a place in the sun, you've got to put up with a few blisters."
327,Realistic Expectations ,Nichiren Daishonen,"Never let life's hardships disturb you ... no one can avoid problems, not even saints or sages."
328,Realistic Expectations ,O. Henry,"Life is made up of sobs, sniffles, and smiles, with sniffles predominating."
329,Realistic Expectations ,George Eliot,The scornful nostril and the high head gather not the odors that lie on the track of truth.
330,Realistic Expectations ,Dennis Wholey,Expecting the world to treat you fairly because you are a good person is a little like expecting the bull not to attack you because you're a vegetarian.
331,Realistic Expectations ,Bill Lemley,"When nobody around you seems to measure up, it's time to check your yardstick."
332,Realistic Expectations ,Arthur Schopenhauer,"Life to the great majority is only a constant struggle for mere existence, with the certainty of losing it at last."
333,Realistic Expectations ,Dr. Joyce Brothers,"Marriage is not just spiritual communion and passionate embraces; marriage is also three meals a day, sharing the workload and remembering to carry out the trash."
334,Realistic Expectations ,Brooks Atkinson,"We [Americans] cheerfully assume that in some mystic way love conquers all, that good outweighs evil in the just balances of the universe and that at the eleventh hour something gloriously triumphant will prevent the worst before it happens."
335,Realistic Expectations ,Napoleon Hill,There is no such thing as something for nothing.
336,Realistic Expectations ,Henry David Thoreau,The mass of men lead lives of quiet desperation.
337,Realistic Expectations ,Erich Fromm,Free man is by necessity insecure; thinking man is by necessity uncertain.
338,Realistic Expectations ,Harvey Oxenhorn,"It is arrogance to expect that life will always be music.... Harmony, like a following breeze at sea, is the exception. In a world where most things wind up broken or lost, our lot is to tack and tune."
339,Realistic Expectations ,Charlton Ogburn,"Being unready and ill-equipped is what you have to expect in life. It is the universal predicament. It is your lot as a human being to lack what it takes. Circumstances are seldom right. You never have the capacities, the strength, the wisdom, the virtue you ought to have. You must always do with less than you need in a situation vastly different from what you would have chosen as appropriate for your special endowments."
340,Realistic Expectations ,Robert G. Ingersoll,In nature there are neither rewards or punishments-there are consequences.
341,Realistic Expectations ,Talmud,Hope for a miracle. But don't depend on one.
342,Realistic Expectations ,Anonymous,Life guarantees a chance-not a fair shake.
343,Realistic Expectations ,Palladas,Life is a perilous voyage.
344,Realistic Expectations ,Nicolas de Chamfort,One must not hope to be more than one can be.
345,Realistic Expectations ,Lady Stella Reading,The whole point of getting things done is knowing what to leave undone.
